13 28 16.7760
13 29 18.6826
13 30 19.3468
13 31 20.3664
13 32 20.9145
13 33 21.4168
13 34 21.7214
13 35 22.1463
13 36 22.5418
13 37 22.6671
13 38 23.1082
13 39 23.4340
13 40 23.7271
13 41 24.1867
13 42 24.1135
13 43 24.4622
13 44 24.9159
13 45 25.2179
13 46 25.7686
13 47 26.0330
13 48 26.5122
13 49 26.8344
13 50 27.0092
13 51 27.5804
13 52 27.3229
13 53 27.3052
13 54 27.3979
13 55 27.2381
13 56 27.3091
13 57 26.8455
13 58 27.3625
13 59 27.1009
13 60 27.4501
14 1 27.1171
14 2 27.0818
14 3 26.4914
14 4 26.5946
14 5 26.3204
14 6 26.3782
14 7 25.4638
14 8 25.2800
14 9 25.1520
14 10 24.8471
14 11 24.6285
14 12 24.1027
14 13 23.5625
14 14 23.1367
14 15 22.9304
14 16 22.4854
14 17 22.3849
14 18 22.2579
14 19 22.1272
14 20 21.9012
14 21 21.3356
14 22 20.0092
14 23 19.4593
14 24 17.3826
14 25 13.9651
14 26 7.5734
14 28 7.7240
14 29 14.0647
14 30 16.8278
14 31 18.4557
14 32 19.4417
14 33 20.3608
14 34 20.6654
14 35 21.0904
14 36 21.5068
14 37 21.6322
14 38 22.0733
14 39 22.3991
14 40 22.7063
14 41 23.1659
14 42 23.0928
14 43 23.4415
14 44 23.9015
14 45 24.2254
14 46 24.7806
14 47 25.0449
14 48 25.5241
14 49 25.8463
14 50 26.0211
14 51 26.6024
14 52 26.5020
14 53 26.4844
14 54 26.5771
14 55 26.4173
14 56 26.4883
14 57 26.0246
14 58 26.5416
14 59 26.2801
14 60 26.6292
15 1 27.2099
15 2 27.2500
15 3 26.6831
15 4 26.8940
15 5 26.6198
15 6 26.6776
15 7 25.7633
15 8 25.5794
15 9 25.4514
15 10 25.1465
15 11 24.9279
15 12 24.4021
15 13 23.8619
15 14 23.4361
15 15 23.2298
15 16 22.7849
15 17 22.7050
15 18 22.5780
15 19 22.4473
15 20 22.2214
15 21 22.0148
15 22 21.2933
15 23 20.7433
15 24 19.7699
15 25 18.6826
15 26 16.8016
15 27 14.0647
15 28 6.9009
15 30 7.4223
15 31 13.3961
15 32 16.6953
15 33 18.3220
15 34 19.0885
15 35 19.5716
15 36 20.2378
15 37 20.4050
15 38 20.8461
15 39 21.1719
15 40 21.4791
15 41 21.9387
15 42 21.8656
15 43 22.2143
15 44 22.6743
15 45 22.9982
15 46 23.5534
15 47 23.8178
15 48 24.2970
15 49 24.6192
15 50 24.7939
15 51 25.3753
15 52 25.3175
15 53 25.2998
15 54 25.3925
15 55 25.2352
15 56 25.3350
15 57 24.8714
15 58 25.3884
15 59 25.1268
15 60 25.4760
16 1 27.6121
16 2 27.6854
16 3 27.1235
16 4 27.3626
16 5 27.1257
16 6 27.1834
16 7 26.2691
16 8 26.0853
16 9 25.9573
16 10 25.7367
16 11 25.5229
16 12 24.9971
16 13 24.5072
16 14 24.0814
16 15 23.8847
16 16 23.4397
16 17 23.4405
16 18 23.3791
16 19 23.2483
16 20 23.0224
16 21 22.8158
16 22 22.3640
16 23 21.9792
16 24 21.1643
16 25 20.3664
16 26 19.4476
16 27 18.4557
16 28 16.0817
16 29 13.3961
16 30 6.7200
16 32 7.4221
16 33 13.4589
16 34 16.2860
16 35 17.5913
16 36 18.8256
16 37 19.3861
16 38 20.1305
16 39 20.4563
16 40 20.7669
16 41 21.2265
16 42 21.1534
16 43 21.5021
16 44 21.9621
16 45 22.2860
16 46 22.8412
16 47 23.1056
16 48 23.5848
16 49 23.9070
16 50 24.0817
16 51 24.6631
16 52 24.6053
16 53 24.5876
16 54 24.6803
16 55 24.5230
16 56 24.6228
16 57 24.1592
16 58 24.6762
16 59 24.4146
16 60 24.7638
17 1 27.8708
17 2 27.9441
17 3 27.3884
17 4 27.6275
17 5 27.4500
17 6 27.5613
17 7 26.7561
17 8 26.6029
17 9 26.4749
17 10 26.2591
17 11 26.0453
17 12 25.5195
17 13 25.0296
17 14 24.6037
17 15 24.4070
17 16 23.9621
17 17 23.9629
17 18 24.0268
17 19 23.8961
17 20 23.6701
17 21 23.4636
17 22 23.0117
17 23 22.6270
17 24 21.8120
17 25 21.4168
17 26 20.7462
17 27 20.3608
17 28 19.4329
17 29 18.3220
17 30 16.1719
17 31 13.4589
17 32 7.6343
17 34 7.3524
17 35 13.3574
17 36 15.6379
17 37 17.4975
17 38 18.3003
17 39 19.2218
17 40 19.6933
17 41 20.3380
17 42 20.3178
17 43 20.6665
17 44 21.1266
17 45 21.4630
17 46 22.0301
17 47 22.2956
17 48 22.7748
17 49 23.0970
17 50 23.2717
17 51 23.8531
17 52 23.8639
17 53 23.9421
17 54 24.0348
17 55 23.8774
17 56 23.9773
17 57 23.5136
17 58 24.0306
17 59 23.7690
17 60 24.1182
18 1 27.8526
18 2 27.9258
18 3 27.3701
18 4 27.6092
18 5 27.4317
18 6 27.6381
18 7 26.8621
18 8 26.7319
18 9 26.6354
18 10 26.4731
18 11 26.2593
18 12 25.7335
18 13 25.2435
18 14 24.8177
18 15 24.6210
18 16 24.1761
18 17 24.1768
18 18 24.3366
18 19 24.2059
18 20 23.9799
18 21 23.7862
18 22 23.3634
18 23 23.2843
18 24 22.5340
18 25 22.1463
18 26 21.4758
18 27 21.0904
18 28 20.3665
18 29 19.5716
18 30 18.4900
18 31 17.5913
18 32 15.7970
18 33 13.3574
18 34 7.5694
18 36 7.7317
18 37 13.5643
18 38 16.0814
18 39 17.5170
18 40 18.3567
18 41 19.0014
18 42 19.3677
18 43 19.9938
18 44 20.4798
18 45 20.8162
18 46 21.3834
18 47 21.6504
18 48 22.1296
18 49 22.4629
18 50 22.6376
18 51 23.2190
18 52 23.2298
18 53 23.3425
18 54 23.4798
18 55 23.3251
18 56 23.4658
18 57 23.0022
18 58 23.5192
18 59 23.2576
18 60 23.6068
19 1 28.0917
19 2 28.1650
19 3 27.6093
19 4 27.8484
19 5 27.6709
19 6 27.8773
19 7 27.1238
19 8 27.0002
19 9 26.9037
19 10 26.7725
19 11 26.6303
19 12 26.1141
19 13 25.6338
19 14 25.2344
19 15 25.0377
19 16 24.5928
19 17 24.5935
19 18 24.7533
19 19 24.6226
19 20 24.3966
19 21 24.2028
19 22 23.7801
19 23 23.7010
19 24 22.9507
19 25 22.6671
19 26 22.0117
19 27 21.6322
19 28 20.9433
19 29 20.4050
19 30 19.7167
19 31 19.3861
19 32 18.5375
19 33 17.4975
19 34 15.9583
19 35 13.5643
19 36 7.1915
19 38 7.0825
19 39 13.5646
19 40 16.1083
19 41 17.6424
19 42 18.0192
19 43 18.7008
19 44 19.3477
19 45 19.6841
19 46 20.2767
19 47 20.5528
19 48 21.0320
19 49 21.4283
19 50 21.6829
19 51 22.2642
19 52 22.2751
19 53 22.3877
19 54 22.5533
19 55 22.4124
19 56 22.5814
19 57 22.2236
19 58 22.8724
19 59 22.7356
19 60 23.0848
20 1 28.6316
20 2 28.7048
20 3 28.1492
20 4 28.3882
20 5 28.2108
20 6 28.4171
20 7 27.6637
20 8 27.5433
20 9 27.4468
20 10 27.3406
20 11 27.2049
20 12 26.7445
20 13 26.2787
20 14 25.8833
20 15 25.7400
20 16 25.3597
20 17 25.3604
20 18 25.5202
20 19 25.3895
20 20 25.1635
20 21 24.9697
20 22 24.5470
20 23 24.4679
20 24 23.7176
20 25 23.4340
20 26 22.7786
20 27 22.3991
20 28 21.7102
20 29 21.1719
20 30 20.5299
20 31 20.4563
20 32 19.9182
20 33 19.2218
20 34 18.4619
20 35 17.5170
20 36 16.1749
20 37 13.5646
20 38 7.8939
20 40 8.2116
20 41 13.4510
20 42 15.5106
20 43 17.0082
20 44 18.0174
20 45 18.5439
20 46 19.2400
20 47 19.8301
20 48 20.3577
20 49 20.7540
20 50 21.0086
20 51 21.5899
20 52 21.6008
20 53 21.7134
20 54 21.8790
20 55 21.7381
20 56 21.9071
20 57 21.5493
20 58 22.1981
20 59 22.0729
20 60 22.4221
21 1 29.1207
21 2 29.1940
21 3 28.6383
21 4 28.8774
21 5 28.6999
21 6 28.9063
21 7 28.1528
21 8 28.0325
21 9 27.9360
21 10 27.8297
21 11 27.6941
21 12 27.2336
21 13 26.7955
21 14 26.4238
21 15 26.2953
21 16 26.0192
21 17 26.0199
21 18 26.2654
21 19 26.1347
21 20 25.9087
21 21 25.7150
21 22 25.2922
21 23 25.2131
21 24 24.4628
21 25 24.1867
21 26 23.5454
21 27 23.1659
21 28 22.4770
21 29 21.9387
21 30 21.2967
21 31 21.2265
21 32 20.7106
21 33 20.3380
21 34 19.5781
21 35 19.0014
21 36 18.3149
21 37 17.6424
