3 16 0.02343 0.02093 0.02593
3 17 0.02193 0.02068 0.02318
3 18 0.02168 0.01843 0.02493
3 19 0.02218 0.02068 0.02368
3 20 0.02218 0.02018 0.02418
3 21 0.02343 0.02243 0.02443
3 22 0.02318 0.02218 0.02418
3 23 0.02468 0.02418 0.02518
3 24 0.02518 0.02468 0.02568
3 25 0.02593 0.02543 0.02643
3 26 0.02643 0.02543 0.02743
3 27 0.02618 0.02543 0.02693
3 28 0.02643 0.02568 0.02718
3 29 0.02668 0.02568 0.02768
3 30 0.02668 0.02543 0.02793
3 31 0.02643 0.02518 0.02768
3 32 0.02693 0.02643 0.02743
3 33 0.02668 0.02543 0.02793
3 34 0.02643 0.02518 0.02768
3 35 0.02668 0.02568 0.02768
3 36 0.02668 0.02568 0.02768
3 37 0.02693 0.02593 0.02793
3 38 0.02768 0.02693 0.02843
3 39 0.02743 0.02643 0.02843
3 40 0.02843 0.02743 0.02943
3 41 0.02843 0.02743 0.02943
3 42 0.02818 0.02643 0.02993
3 43 0.02843 0.02718 0.02968
3 44 0.02868 0.02718 0.03018
3 45 0.02918 0.02818 0.03018
3 46 0.02943 0.02818 0.03068
3 47 0.02993 0.02868 0.03118
3 48 0.03018 0.02768 0.03268
3 49 0.02968 0.02868 0.03068
3 50 0.02943 0.02793 0.03093
3 51 0.02943 0.02818 0.03068
3 52 0.02993 0.02868 0.03118
3 53 0.03043 0.02943 0.03143
3 54 0.03093 0.02968 0.03218
3 55 0.03068 0.02918 0.03218
3 56 0.03068 0.02993 0.03143
3 57 0.03093 0.02943 0.03243
3 58 0.03118 0.02993 0.03243
3 59 0.03118 0.02993 0.03243
3 60 0.03068 0.02893 0.03243
4 1 0.01994 0.01944 0.02044
4 2 0.02019 0.01944 0.02094
4 3 0.01894 0.01819 0.01969
4 4 0.01669 0.01619 0.01719
4 5 0.01344 0.01244 0.01444
4 6 0.00669 0.00594 0.00744
4 7 -0.00006 -0.00056 0.00044
4 8 0.00694 0.00619 0.00769
4 9 0.01344 0.01244 0.01444
4 10 0.01719 0.01644 0.01794
4 11 0.01994 0.01919 0.02069
4 12 0.01969 0.01894 0.02044
4 13 0.01944 0.01869 0.02019
4 14 0.02019 0.01944 0.02094
4 15 0.02094 0.01919 0.02269
4 16 0.01969 0.01869 0.02069
4 17 0.02044 0.01769 0.02319
4 18 0.02244 0.02169 0.02319
4 19 0.02294 0.02194 0.02394
4 20 0.02269 0.02194 0.02344
4 21 0.02219 0.02144 0.02294
4 22 0.02219 0.02019 0.02419
4 23 0.02294 0.02069 0.02519
4 24 0.02394 0.02294 0.02494
4 25 0.02394 0.02319 0.02469
4 26 0.02419 0.02369 0.02469
4 27 0.02469 0.02419 0.02519
4 28 0.02494 0.02394 0.02594
4 29 0.02544 0.02444 0.02644
4 30 0.02544 0.02469 0.02619
4 31 0.02594 0.02444 0.02744
4 32 0.02644 0.02519 0.02769
4 33 0.02669 0.02569 0.02769
4 34 0.02744 0.02619 0.02869
4 35 0.02694 0.02569 0.02819
4 36 0.02719 0.02594 0.02844
4 37 0.02669 0.02494 0.02844
4 38 0.02769 0.02669 0.02869
4 39 0.02769 0.02694 0.02844
4 40 0.02744 0.02644 0.02844
4 41 0.02719 0.02569 0.02869
4 42 0.02769 0.02669 0.02869
4 43 0.02894 0.02794 0.02994
4 44 0.02794 0.02619 0.02969
4 45 0.02844 0.02719 0.02969
4 46 0.02919 0.02844 0.02994
4 47 0.02894 0.02794 0.02994
4 48 0.02894 0.02769 0.03019
4 49 0.02919 0.02769 0.03069
4 50 0.02969 0.02869 0.03069
4 51 0.02969 0.02819 0.03119
4 52 0.03019 0.02819 0.03219
4 53 0.02969 0.02819 0.03119
4 54 0.02944 0.02694 0.03194
4 55 0.02994 0.02869 0.03119
4 56 0.02994 0.02894 0.03094
4 57 0.02969 0.02794 0.03144
4 58 0.02994 0.02894 0.03094
4 59 0.02994 0.02844 0.03144
4 60 0.03019 0.02969 0.03069
5 1 0.02124 0.01974 0.02274
5 2 0.01999 0.01899 0.02099
5 3 0.02024 0.01924 0.02124
5 4 0.01999 0.01899 0.02099
5 5 0.01924 0.01824 0.02024
5 6 0.01724 0.01649 0.01799
5 7 0.01349 0.01174 0.01524
5 8 0.00624 0.00549 0.00699
5 9 0.00027 -0.00023 0.00077
5 10 0.00699 0.00549 0.00849
5 11 0.01474 0.01299 0.01649
5 12 0.01749 0.01674 0.01824
5 13 0.01924 0.01699 0.02149
5 14 0.01949 0.01849 0.02049
5 15 0.01999 0.01899 0.02099
5 16 0.01949 0.01799 0.02099
5 17 0.02074 0.01949 0.02199
5 18 0.02024 0.01924 0.02124
5 19 0.02124 0.01849 0.02399
5 20 0.02274 0.02074 0.02474
5 21 0.02324 0.02174 0.02474
5 22 0.02324 0.02224 0.02424
5 23 0.02324 0.02174 0.02474
5 24 0.02299 0.02199 0.02399
5 25 0.02349 0.02199 0.02499
5 26 0.02424 0.02349 0.02499
5 27 0.02474 0.02349 0.02599
5 28 0.02424 0.02324 0.02524
5 29 0.02524 0.02424 0.02624
5 30 0.02524 0.02399 0.02649
5 31 0.02574 0.02449 0.02699
5 32 0.02574 0.02449 0.02699
5 33 0.02574 0.02474 0.02674
5 34 0.02624 0.02524 0.02724
5 35 0.02649 0.02599 0.02699
5 36 0.02674 0.02524 0.02824
5 37 0.02649 0.02474 0.02824
5 38 0.02674 0.02524 0.02824
5 39 0.02724 0.02599 0.02849
5 40 0.02724 0.02549 0.02899
5 41 0.02724 0.02599 0.02849
5 42 0.02724 0.02524 0.02924
5 43 0.02799 0.02624 0.02974
5 44 0.02824 0.02674 0.02974
5 45 0.02799 0.02649 0.02949
5 46 0.02849 0.02674 0.03024
5 47 0.02824 0.02649 0.02999
5 48 0.02874 0.02699 0.03049
5 49 0.02899 0.02749 0.03049
5 50 0.02949 0.02799 0.03099
5 51 0.02949 0.02774 0.03124
5 52 0.02974 0.02824 0.03124
5 53 0.02949 0.02849 0.03049
5 54 0.02924 0.02699 0.03149
5 55 0.02899 0.02774 0.03024
5 56 0.02949 0.02774 0.03124
5 57 0.02949 0.02824 0.03074
5 58 0.02999 0.02924 0.03074
5 59 0.02974 0.02799 0.03149
5 60 0.02999 0.02924 0.03074
6 1 0.02094 0.01844 0.02344
6 2 0.01994 0.01744 0.02244
6 3 0.02169 0.01994 0.02344
6 4 0.02044 0.01919 0.02169
6 5 0.02069 0.01894 0.02244
6 6 0.02019 0.01919 0.02119
6 7 0.02019 0.01919 0.02119
6 8 0.01769 0.01719 0.01819
6 9 0.01469 0.01419 0.01519
6 10 0.00669 0.00619 0.00719
6 11 0.00016 -0.00084 0.00116
6 12 0.00644 0.00594 0.00694
6 13 0.01369 0.01319 0.01419
6 14 0.01719 0.01594 0.01844
6 15 0.01894 0.01769 0.02019
6 16 0.02019 0.01894 0.02144
6 17 0.02019 0.01894 0.02144
6 18 0.02094 0.01969 0.02219
6 19 0.02194 0.02069 0.02319
6 20 0.02119 0.01994 0.02244
6 21 0.02194 0.01969 0.02419
6 22 0.02269 0.02119 0.02419
6 23 0.02244 0.02144 0.02344
6 24 0.02319 0.02194 0.02444
6 25 0.02394 0.02244 0.02544
6 26 0.02469 0.02419 0.02519
6 27 0.02469 0.02419 0.02519
6 28 0.02444 0.02369 0.02519
6 29 0.02494 0.02419 0.02569
6 30 0.02519 0.02444 0.02594
6 31 0.02569 0.02444 0.02694
6 32 0.02594 0.02469 0.02719
6 33 0.02569 0.02394 0.02744
6 34 0.02519 0.02344 0.02694
6 35 0.02569 0.02444 0.02694
6 36 0.02644 0.02469 0.02819
6 37 0.02644 0.02494 0.02794
6 38 0.02669 0.02519 0.02819
6 39 0.02644 0.02494 0.02794
6 40 0.02669 0.02519 0.02819
6 41 0.02719 0.02569 0.02869
6 42 0.02769 0.02644 0.02894
6 43 0.02744 0.02619 0.02869
6 44 0.02794 0.02619 0.02969
6 45 0.02794 0.02644 0.02944
6 46 0.02894 0.02769 0.03019
6 47 0.02919 0.02819 0.03019
6 48 0.02919 0.02744 0.03094
6 49 0.02894 0.02744 0.03044
6 50 0.02894 0.02744 0.03044
6 51 0.02919 0.02744 0.03094
6 52 0.02919 0.02719 0.03119
6 53 0.02944 0.02769 0.03119
6 54 0.02919 0.02744 0.03094
6 55 0.02919 0.02794 0.03044
6 56 0.02894 0.02719 0.03069
6 57 0.02919 0.02794 0.03044
6 58 0.02944 0.02769 0.03119
6 59 0.02944 0.02794 0.03094
6 60 0.02969 0.02869 0.03069
7 1 0.02227 0.01877 0.02577
7 2 0.02202 0.02127 0.02277
7 3 0.02052 0.01877 0.02227
7 4 0.02102 0.01802 0.02402
7 5 0.02202 0.02077 0.02327
7 6 0.02052 0.01952 0.02152
7 7 0.01952 0.01852 0.02052
7 8 0.01927 0.01827 0.02027
7 9 0.01927 0.01827 0.02027
7 10 0.01702 0.01602 0.01802
7 11 0.01377 0.01252 0.01502
7 12 0.00677 0.00602 0.00752
7 14 0.00652 0.00577 0.00727
7 15 0.01327 0.01177 0.01477
7 16 0.01652 0.01552 0.01752
7 17 0.01852 0.01727 0.01977
7 18 0.02002 0.01927 0.02077
7 19 0.02027 0.01927 0.02127
7 20 0.02077 0.01952 0.02202
7 21 0.02202 0.02127 0.02277
7 22 0.02127 0.02027 0.02227
7 23 0.02127 0.01952 0.02302
7 24 0.02152 0.02002 0.02302
7 25 0.02152 0.02002 0.02302
7 26 0.02227 0.02127 0.02327
7 27 0.02327 0.02177 0.02477
7 28 0.02402 0.02327 0.02477
7 29 0.02327 0.02227 0.02427
7 30 0.02277 0.02152 0.02402
7 31 0.02402 0.02277 0.02527
7 32 0.02402 0.02302 0.02502
7 33 0.02527 0.02327 0.02727
7 34 0.02502 0.02327 0.02677
7 35 0.02502 0.02402 0.02602
7 36 0.02377 0.02227 0.02527
7 37 0.02577 0.02402 0.02752
7 38 0.02627 0.02427 0.02827
7 39 0.02627 0.02427 0.02827
7 40 0.02627 0.02477 0.02777
7 41 0.02677 0.02527 0.02827
7 42 0.02627 0.02477 0.02777
7 43 0.02702 0.02527 0.02877
7 44 0.02752 0.02527 0.02977
7 45 0.02727 0.02552 0.02902
7 46 0.02727 0.02577 0.02877
7 47 0.02652 0.02502 0.02802
7 48 0.02852 0.02727 0.02977
7 49 0.02702 0.02552 0.02852
7 50 0.02852 0.02727 0.02977
7 51 0.02852 0.02677 0.03027
7 52 0.02802 0.02652 0.02952
7 53 0.02802 0.02702 0.02902
7 54 0.02777 0.02627 0.02927
7 55 0.02802 0.02702 0.02902
7 56 0.02902 0.02727 0.03077
7 57 0.02877 0.02777 0.02977
7 58 0.02902 0.02727 0.03077
7 59 0.02877 0.02727 0.03027
7 60 0.02852 0.02702 0.03002
8 1 0.02112 0.01937 0.02287
8 2 0.02087 0.01887 0.02287
8 3 0.02187 0.01912 0.02462
8 4 0.02262 0.02062 0.02462
8 5 0.02187 0.02012 0.02362
8 6 0.02137 0.01912 0.02362
8 7 0.02162 0.01962 0.02362
8 8 0.02012 0.01787 0.02237
8 9 0.01962 0.01862 0.02062
8 10 0.01987 0.01912 0.02062
8 11 0.01912 0.01837 0.01987
8 12 0.01712 0.01637 0.01787
8 13 0.01437 0.01362 0.01512
8 14 0.00687 0.00637 0.00737
8 15 0.00016 -0.00084 0.00116
8 16 0.00737 0.00662 0.00812
8 17 0.01412 0.01312 0.01512
8 18 0.01737 0.01662 0.01812
8 19 0.01937 0.01837 0.02037
8 20 0.02012 0.01937 0.02087
8 21 0.02037 0.01937 0.02137
8 22 0.02062 0.01912 0.02212
8 23 0.02187 0.02037 0.02337
8 24 0.02112 0.01987 0.02237
8 25 0.02112 0.01912 0.02312
8 26 0.02212 0.02037 0.02387
8 27 0.02162 0.01987 0.02337
8 28 0.02287 0.02187 0.02387
8 29 0.02337 0.02262 0.02412
8 30 0.02362 0.02262 0.02462
8 31 0.02337 0.02237 0.02437
8 32 0.02287 0.02137 0.02437
8 33 0.02462 0.02362 0.02562
8 34 0.02362 0.02287 0.02437
8 35 0.02387 0.02187 0.02587
8 36 0.02487 0.02362 0.02612
8 37 0.02462 0.02362 0.02562
8 38 0.02562 0.02362 0.02762
8 39 0.02562 0.02387 0.02737
8 40 0.02512 0.02312 0.02712
8 41 0.02562 0.02387 0.02737
8 42 0.02637 0.02562 0.02712
8 43 0.02612 0.02412 0.02812
8 44 0.02637 0.02487 0.02787
8 45 0.02737 0.02612 0.02862
8 46 0.02662 0.02487 0.02837
8 47 0.02712 0.02537 0.02887
8 48 0.02762 0.02662 0.02862
8 49 0.02762 0.02662 0.02862
8 50 0.02787 0.02687 0.02887
8 51 0.02762 0.02637 0.02887
8 52 0.02737 0.02512 0.02962
8 53 0.02762 0.02587 0.02937
8 54 0.02737 0.02612 0.02862
8 55 0.02737 0.02587 0.02887
8 56 0.02812 0.02637 0.02987
8 57 0.02812 0.02562 0.03062
8 58 0.02837 0.02662 0.03012
8 59 0.02737 0.02662 0.02812
8 60 0.02687 0.02462 0.02912
9 1 0.02193 0.02018 0.02368
9 2 0.02118 0.01893 0.02343
9 3 0.02168 0.01943 0.02393
9 4 0.02143 0.01868 0.02418
9 5 0.02168 0.01943 0.02393
9 6 0.02243 0.02093 0.02393
9 7 0.02093 0.01843 0.02343
9 8 0.02018 0.01893 0.02143
9 9 0.02068 0.01943 0.02193
9 10 0.02068 0.01943 0.02193
9 11 0.01993 0.01868 0.02118
9 12 0.02018 0.01868 0.02168
9 13 0.01843 0.01718 0.01968
9 14 0.01668 0.01593 0.01743
9 15 0.01368 0.01293 0.01443
9 16 0.00718 0.00618 0.00818
9 17 -0.00028 -0.00078 0.00022
9 18 0.00768 0.00693 0.00843
9 19 0.01518 0.01443 0.01593
9 20 0.01793 0.01718 0.01868
9 21 0.01968 0.01843 0.02093
9 22 0.02018 0.01868 0.02168
9 23 0.02018 0.01868 0.02168
9 24 0.02068 0.01968 0.02168
9 25 0.02168 0.02043 0.02293
9 26 0.02218 0.02118 0.02318
9 27 0.02218 0.02018 0.02418
9 28 0.02268 0.02093 0.02443
9 29 0.02118 0.01918 0.02318
9 30 0.02193 0.02118 0.02268
9 31 0.02343 0.02268 0.02418
9 32 0.02393 0.02318 0.02468
9 33 0.02443 0.02368 0.02518
9 34 0.02393 0.02293 0.02493
9 35 0.02393 0.02293 0.02493
9 36 0.02393 0.02268 0.02518
9 37 0.02443 0.02318 0.02568
9 38 0.02493 0.02343 0.02643
9 39 0.02518 0.02368 0.02668
9 40 0.02593 0.02393 0.02793
9 41 0.02643 0.02493 0.02793
9 42 0.02618 0.02493 0.02743
9 43 0.02643 0.02468 0.02818
9 44 0.02618 0.02443 0.02793
9 45 0.02668 0.02543 0.02793
9 46 0.02693 0.02543 0.02843
9 47 0.02693 0.02568 0.02818
9 48 0.02793 0.02743 0.02843
9 49 0.02693 0.02618 0.02768
9 50 0.02768 0.02568 0.02968
9 51 0.02818 0.02693 0.02943
9 52 0.02718 0.02618 0.02818
9 53 0.02668 0.02568 0.02768
9 54 0.02743 0.02543 0.02943
9 55 0.02668 0.02518 0.02818
9 56 0.02693 0.02518 0.02868
9 57 0.02668 0.02518 0.02818
9 58 0.02668 0.02518 0.02818
9 59 0.02668 0.02543 0.02793
9 60 0.02743 0.02618 0.02868
10 1 0.02454 0.02354 0.02554
10 2 0.02379 0.02254 0.02504
10 3 0.02304 0.02129 0.02479
10 4 0.02204 0.01979 0.02429
10 5 0.02254 0.02029 0.02479
10 6 0.02229 0.01879 0.02579
10 7 0.02279 0.02179 0.02379
10 8 0.02254 0.02079 0.02429
10 9 0.02204 0.01929 0.02479
10 10 0.02079 0.01929 0.02229
10 11 0.02204 0.02104 0.02304
10 12 0.02104 0.02029 0.02179
10 13 0.02054 0.01979 0.02129
10 14 0.02004 0.01929 0.02079
10 15 0.01929 0.01854 0.02004
10 16 0.01754 0.01654 0.01854
10 17 0.01529 0.01454 0.01604
10 18 0.00754 0.00704 0.00804
10 19 -0.00017 -0.00067 0.00033
10 20 0.00729 0.00679 0.00779
10 21 0.01529 0.01479 0.01579
10 22 0.01804 0.01729 0.01879
10 23 0.01929 0.01829 0.02029
10 24 0.02054 0.01954 0.02154
10 25 0.02054 0.01954 0.02154
10 26 0.02129 0.02054 0.02204
10 27 0.02279 0.02179 0.02379
10 28 0.02279 0.02179 0.02379
10 29 0.02254 0.02129 0.02379
10 30 0.02204 0.02054 0.02354
10 31 0.02179 0.01979 0.02379
10 32 0.02304 0.02079 0.02529
10 33 0.02329 0.02229 0.02429
10 34 0.02354 0.02229 0.02479
10 35 0.02404 0.02304 0.02504
10 36 0.02454 0.02329 0.02579
10 37 0.02454 0.02379 0.02529
10 38 0.02504 0.02379 0.02629
10 39 0.02529 0.02404 0.02654
10 40 0.02454 0.02304 0.02604
10 41 0.02654 0.02504 0.02804
10 42 0.02579 0.02454 0.02704
10 43 0.02579 0.02429 0.02729
10 44 0.02629 0.02504 0.02754
10 45 0.02704 0.02579 0.02829
10 46 0.02754 0.02654 0.02854
10 47 0.02854 0.02729 0.02979
10 48 0.02829 0.02704 0.02954
10 49 0.02829 0.02679 0.02979
10 50 0.02854 0.02754 0.02954
10 51 0.02804 0.02704 0.02904
10 52 0.02904 0.02754 0.03054
10 53 0.02879 0.02754 0.03004
10 54 0.02854 0.02729 0.02979
10 55 0.02754 0.02604 0.02904
10 56 0.02729 0.02604 0.02854
10 57 0.02754 0.02579 0.02929
10 58 0.02779 0.02579 0.02979
10 59 0.02779 0.02629 0.02929
10 60 0.02779 0.02629 0.02929
11 1 0.02534 0.02434 0.02634
11 2 0.02484 0.02359 0.02609
11 3 0.02434 0.02284 0.02584
11 4 0.02309 0.02159 0.02459
11 5 0.02359 0.02234 0.02484
11 6 0.02259 0.02059 0.02459
11 7 0.02259 0.02134 0.02384
11 8 0.02334 0.02259 0.02409
11 9 0.02234 0.02134 0.02334
11 10 0.02234 0.02009 0.02459
11 11 0.02234 0.01984 0.02484
11 12 0.02209 0.02059 0.02359
11 13 0.02234 0.02134 0.02334
11 14 0.02059 0.01959 0.02159
11 15 0.02034 0.01934 0.02134
11 16 0.02034 0.01884 0.02184
11 17 0.01984 0.01884 0.02084
11 18 0.01834 0.01759 0.01909
11 19 0.01534 0.01484 0.01584
11 20 0.00734 0.00684 0.00784
11 21 -0.00006 -0.00056 0.00044
11 22 0.00759 0.00709 0.00809
11 23 0.01509 0.01409 0.01609
11 24 0.01784 0.01659 0.01909
11 25 0.01934 0.01809 0.02059
11 26 0.02059 0.01959 0.02159
11 27 0.02109 0.02009 0.02209
11 28 0.02134 0.02009 0.02259
11 29 0.02259 0.02134 0.02384
11 30 0.02209 0.02109 0.02309
11 31 0.02284 0.02159 0.02409
11 32 0.02309 0.02159 0.02459
11 33 0.02234 0.02009 0.02459
11 34 0.02309 0.02159 0.02459
11 35 0.02359 0.02284 0.02434
11 36 0.02409 0.02334 0.02484
11 37 0.02409 0.02359 0.02459
11 38 0.02459 0.02409 0.02509
11 39 0.02534 0.02459 0.02609
11 40 0.02559 0.02484 0.02634
11 41 0.02559 0.02484 0.02634
11 42 0.02584 0.02459 0.02709
11 43 0.02609 0.02484 0.02734
11 44 0.02634 0.02484 0.02784
11 45 0.02684 0.02509 0.02859
11 46 0.02709 0.02559 0.02859
11 47 0.02784 0.02684 0.02884
11 48 0.02859 0.02759 0.02959
11 49 0.02884 0.02784 0.02984
11 50 0.02859 0.02759 0.02959
11 51 0.02859 0.02759 0.02959
11 52 0.02834 0.02734 0.02934
11 53 0.02759 0.02684 0.02834
11 54 0.02834 0.02584 0.03084
11 55 0.02859 0.02759 0.02959
11 56 0.02784 0.02659 0.02909
11 57 0.02759 0.02659 0.02859
11 58 0.02809 0.02659 0.02959
11 59 0.02784 0.02609 0.02959
11 60 0.02784 0.02634 0.02934
12 1 0.02609 0.02509 0.02709
12 2 0.02584 0.02484 0.02684
12 3 0.02484 0.02384 0.02584
12 4 0.02509 0.02359 0.02659
12 5 0.02509 0.02434 0.02584
12 6 0.02409 0.02234 0.02584
12 7 0.02384 0.02184 0.02584
12 8 0.02334 0.02134 0.02534
12 9 0.02384 0.02284 0.02484
12 10 0.02309 0.02184 0.02434
12 11 0.02259 0.02109 0.02409
12 12 0.02284 0.02084 0.02484
12 13 0.02159 0.02009 0.02309
12 14 0.02134 0.02034 0.02234
12 15 0.02209 0.02109 0.02309
12 16 0.02084 0.02009 0.02159
12 17 0.02059 0.01959 0.02159
12 18 0.02034 0.01934 0.02134
12 19 0.01984 0.01884 0.02084
12 20 0.01834 0.01759 0.01909
12 21 0.01609 0.01559 0.01659
12 22 0.00834 0.00784 0.00884
12 23 0.00000 -0.00050 0.00050
12 24 0.00809 0.00759 0.00859
12 25 0.01409 0.01359 0.01459
12 26 0.01734 0.01634 0.01834
12 27 0.01909 0.01784 0.02034
12 28 0.02009 0.01884 0.02134
12 29 0.02109 0.01984 0.02234
12 30 0.02084 0.01984 0.02184
12 31 0.02159 0.02059 0.02259
12 32 0.02159 0.02059 0.02259
12 33 0.02209 0.02109 0.02309
12 34 0.02284 0.02184 0.02384
12 35 0.02284 0.02134 0.02434
12 36 0.02334 0.02134 0.02534
12 37 0.02384 0.02159 0.02609
12 38 0.02434 0.02259 0.02609
12 39 0.02359 0.02184 0.02534
12 40 0.02434 0.02334 0.02534
12 41 0.02559 0.02509 0.02609
12 42 0.02534 0.02484 0.02584
12 43 0.02559 0.02384 0.02734
12 44 0.02584 0.02484 0.02684
12 45 0.02609 0.02484 0.02734
12 46 0.02659 0.02484 0.02834
12 47 0.02709 0.02534 0.02884
12 48 0.02659 0.02509 0.02809
12 49 0.02709 0.02559 0.02859
12 50 0.02734 0.02534 0.02934
12 51 0.02859 0.02709 0.03009
12 52 0.02809 0.02684 0.02934
12 53 0.02884 0.02784 0.02984
12 54 0.02834 0.02734 0.02934
12 55 0.02759 0.02659 0.02859
12 56 0.02784 0.02684 0.02884
12 57 0.02809 0.02709 0.02909
12 58 0.02809 0.02709 0.02909
12 59 0.02784 0.02684 0.02884
12 60 0.02834 0.02684 0.02984
13 1 0.02647 0.02547 0.02747
13 2 0.02622 0.02522 0.02722
13 3 0.02597 0.02522 0.02672
13 4 0.02622 0.02522 0.02722
13 5 0.02622 0.02572 0.02672
13 6 0.02572 0.02522 0.02622
13 7 0.02522 0.02422 0.02622
13 8 0.02422 0.02247 0.02597
13 9 0.02472 0.02322 0.02622
13 10 0.02447 0.02397 0.02497
13 11 0.02422 0.02322 0.02522
13 12 0.02397 0.02297 0.02497
13 13 0.02197 0.02047 0.02347
13 14 0.02247 0.02097 0.02397
13 15 0.02247 0.02072 0.02422
13 16 0.02172 0.02072 0.02272
13 17 0.02272 0.02172 0.02372
